student_id,sex,age,famsize,Pstatus,Medu,Fedu,SS1_result_avg,SS2_result_avg,SS3_mock_result,absences,studytime,extra_tutoring,school_support,internet_access,CBT_preparation,health_status,wants_higher_education,wants_trade,CBT_outcome
1001,M,17,GT3,T,Bachelor,SSCE,54,63,Pass,4,2,no,yes,yes,no,Average,yes,no,Low
1002,F,16,LE3,A,Bachelor,Masters,51,43,Pass,3,2,yes,no,no,no,Very Good,yes,no,Low
1003,F,15,LE3,T,Bachelor,Bachelor,54,56,Pass,4,2,yes,no,no,no,Very Good,yes,yes,High
1004,F,16,GT3,T,Masters,SSCE,69,60,Fail,4,2,yes,yes,yes,no,Average,no,no,High
1005,F,13,LE3,T,SSCE,SSCE,56,61,Fail,5,2,no,no,no,yes,Very Poor,no,yes,High
1006,F,16,LE3,A,Bachelor,Masters,47,59,Fail,4,2,no,no,yes,yes,Average,no,yes,Low
1007,F,16,GT3,T,No schooling,Masters,47,62,Fail,6,2,no,no,no,yes,Very Good,yes,no,High
1008,F,16,LE3,T,Bachelor,SSCE,60,46,Pass,5,1,no,no,no,yes,Average,yes,no,Low
1009,M,14,LE3,T,SSCE,SSCE,67,59,Pass,7,2,no,yes,yes,yes,Very Good,no,no,High
1010,F,16,GT3,A,SSCE,SSCE,57,59,Pass,5,2,yes,no,no,no,Average,no,no,Low
1011,M,15,LE3,A,Bachelor,No schooling,61,60,Pass,5,3,no,no,yes,yes,Good,yes,no,Low
1012,F,16,GT3,A,Bachelor,Bachelor,61,58,Fail,6,3,yes,no,yes,yes,Good,no,no,Low
1013,F,15,GT3,T,No schooling,Masters,69,45,Pass,3,4,no,no,no,yes,Average,no,yes,Low
1014,M,15,GT3,T,Bachelor,SSCE,35,44,Fail,7,2,no,no,yes,yes,Average,yes,no,High
1015,F,15,LE3,T,Bachelor,Bachelor,61,35,Fail,6,1,no,no,yes,yes,Average,yes,yes,Low
1016,F,16,GT3,A,SSCE,Bachelor,64,66,Pass,7,3,no,no,no,yes,Good,yes,no,Low
1017,M,16,GT3,T,Bachelor,SSCE,41,66,Pass,7,3,no,yes,no,no,Poor,no,yes,High
1018,F,15,GT3,T,Bachelor,No schooling,46,66,Pass,5,2,no,yes,no,yes,Good,yes,no,High
1019,F,16,LE3,T,Bachelor,Bachelor,46,61,Pass,5,3,yes,yes,no,yes,Good,yes,yes,High
1020,M,14,GT3,T,SSCE,Masters,47,36,Fail,5,2,no,yes,no,yes,Average,yes,yes,Low
1021,F,15,GT3,T,SSCE,Bachelor,50,47,Pass,7,1,yes,yes,no,no,Very Good,yes,no,High
1022,M,15,GT3,T,Bachelor,No schooling,57,59,Fail,3,3,no,no,yes,yes,Good,yes,no,High
1023,F,18,GT3,T,Masters,SSCE,63,59,Fail,6,2,yes,yes,no,no,Good,yes,no,High
1024,F,14,GT3,T,Bachelor,No schooling,65,55,Pass,6,2,yes,no,yes,no,Average,no,yes,High
1025,F,17,GT3,T,No schooling,Bachelor,46,61,Fail,3,2,no,no,no,yes,Good,yes,yes,High
1026,F,16,LE3,T,Bachelor,Bachelor,46,58,Fail,8,2,yes,no,no,yes,Poor,no,no,High
1027,F,16,GT3,T,Masters,No schooling,68,59,Fail,7,2,yes,no,no,yes,Very Good,yes,no,Low
1028,F,17,LE3,T,No schooling,Masters,61,51,Pass,3,1,no,yes,no,yes,Very Poor,yes,no,Low
1029,M,16,GT3,T,PhD,Bachelor,55,67,Pass,4,4,no,no,no,no,Good,no,no,High
1030,F,16,LE3,T,Masters,Bachelor,59,53,Pass,2,3,yes,yes,no,yes,Good,yes,no,High
1031,M,15,GT3,T,No schooling,PhD,54,44,Pass,4,2,no,no,no,no,Poor,yes,no,High
1032,F,17,LE3,T,Masters,No schooling,60,50,Fail,3,2,no,no,no,yes,Very Poor,yes,no,High
1033,M,17,GT3,T,SSCE,Masters,51,54,Fail,5,1,no,yes,yes,yes,Poor,yes,no,Low
1034,M,15,GT3,T,Masters,No schooling,57,67,Fail,6,3,no,yes,no,yes,Average,yes,yes,High
1035,M,14,LE3,A,SSCE,SSCE,39,57,Pass,6,2,yes,no,no,yes,Very Good,yes,no,High
1036,F,15,LE3,T,SSCE,Masters,48,56,Pass,4,2,yes,no,no,yes,Very Good,yes,no,High
1037,M,15,LE3,T,Bachelor,Masters,48,45,Fail,4,2,yes,no,no,yes,Very Poor,yes,no,High
1038,F,15,GT3,T,Masters,SSCE,51,65,Pass,5,2,yes,yes,yes,yes,Average,no,no,High
1039,M,17,GT3,T,No schooling,Bachelor,45,51,Pass,8,3,yes,no,no,no,Very Good,yes,yes,High
1040,M,15,GT3,T,Bachelor,Bachelor,49,56,Pass,5,3,yes,yes,yes,yes,Poor,yes,yes,High
1041,F,15,LE3,T,SSCE,Masters,39,72,Pass,8,4,no,no,no,yes,Very Good,yes,yes,High
1042,F,16,GT3,T,SSCE,No schooling,60,63,Fail,2,2,no,no,no,yes,Average,no,no,Low
1043,M,16,GT3,T,SSCE,Masters,54,41,Pass,7,3,no,yes,yes,no,Good,no,no,Low
1044,F,13,GT3,A,Bachelor,SSCE,37,40,Fail,11,1,yes,yes,no,yes,Average,yes,yes,Low
1045,F,15,GT3,T,SSCE,SSCE,46,57,Fail,4,2,yes,no,no,yes,Poor,yes,yes,Low
1046,F,16,LE3,T,SSCE,SSCE,58,45,Pass,6,2,no,yes,no,no,Average,yes,yes,Low
1047,M,17,LE3,T,SSCE,SSCE,49,64,Fail,3,2,yes,no,no,no,Good,no,yes,High
1048,M,15,LE3,T,No schooling,Masters,48,58,Pass,3,2,no,no,yes,yes,Average,yes,no,High
1049,F,14,LE3,A,Bachelor,SSCE,54,59,Fail,1,3,no,yes,yes,no,Good,no,yes,High
1050,M,16,LE3,T,PhD,PhD,58,50,Pass,3,1,yes,yes,no,yes,Poor,yes,no,High
1051,F,15,LE3,A,SSCE,SSCE,40,75,Fail,6,2,yes,no,yes,no,Average,yes,no,High
1052,F,14,LE3,T,Masters,Bachelor,60,86,Pass,3,4,yes,no,no,yes,Average,yes,yes,High
1053,F,15,GT3,T,Bachelor,Masters,46,55,Fail,2,2,yes,no,no,yes,Average,no,no,High
1054,F,15,GT3,T,Bachelor,Bachelor,54,61,Fail,6,3,yes,yes,no,no,Poor,yes,no,High
1055,F,15,GT3,T,Bachelor,Bachelor,54,58,Pass,4,3,yes,yes,no,yes,Average,yes,yes,High
1056,M,13,GT3,T,Masters,Bachelor,49,55,Fail,3,2,no,no,no,yes,Good,no,no,Low
1057,F,16,LE3,T,SSCE,Masters,44,49,Pass,6,2,yes,no,no,yes,Very Good,yes,yes,Low
1058,M,17,GT3,T,Bachelor,Masters,52,47,Pass,2,3,no,yes,no,yes,Good,yes,yes,Low
1059,F,16,LE3,T,Bachelor,No schooling,71,46,Fail,3,3,yes,yes,yes,yes,Poor,yes,yes,Low
1060,F,14,GT3,A,Bachelor,Masters,41,62,Fail,10,1,yes,no,yes,yes,Average,yes,no,High
1061,F,15,LE3,T,Masters,SSCE,71,52,Pass,7,2,yes,no,no,no,Very Poor,yes,no,High
1062,F,15,GT3,T,No schooling,SSCE,52,32,Pass,4,2,yes,yes,no,yes,Poor,yes,no,Low
1063,F,16,LE3,T,Bachelor,Masters,55,62,Fail,1,3,yes,no,yes,no,Average,yes,no,High
1064,M,16,LE3,T,Bachelor,SSCE,44,57,Fail,3,2,yes,yes,no,yes,Poor,yes,yes,High
1065,M,15,GT3,T,SSCE,Masters,47,71,Pass,7,4,yes,yes,no,yes,Poor,no,no,Low
1066,F,16,LE3,A,SSCE,SSCE,49,61,Pass,7,4,yes,no,no,yes,Poor,no,no,Low
1067,M,16,GT3,A,Bachelor,No schooling,44,43,Fail,3,3,no,no,yes,no,Average,no,no,High
1068,M,17,GT3,T,Masters,SSCE,52,35,Fail,7,3,no,yes,yes,yes,Poor,no,no,Low
1069,M,16,GT3,A,Bachelor,No schooling,50,50,Fail,2,2,yes,yes,no,yes,Average,no,no,High
1070,M,16,GT3,T,Masters,Bachelor,73,51,Pass,5,1,yes,yes,yes,yes,Good,no,no,High
1071,M,16,GT3,T,SSCE,SSCE,43,67,Fail,2,2,no,no,no,no,Poor,no,no,High
1072,M,17,LE3,T,SSCE,SSCE,56,57,Fail,4,2,no,yes,no,yes,Poor,yes,yes,Low
1073,M,16,GT3,T,No schooling,No schooling,57,69,Pass,5,2,no,yes,yes,yes,Very Poor,yes,yes,High
1074,M,15,GT3,T,No schooling,SSCE,44,44,Pass,3,3,yes,yes,no,no,Average,yes,yes,Low
1075,F,17,GT3,T,SSCE,Bachelor,61,67,Fail,4,2,yes,no,no,yes,Good,no,yes,High
1076,M,16,LE3,T,SSCE,SSCE,51,65,Pass,5,3,no,no,yes,no,Very Poor,yes,no,High
1077,M,15,GT3,T,Bachelor,Bachelor,30,37,Fail,2,2,no,yes,yes,no,Average,no,yes,High
1078,F,15,GT3,T,Bachelor,Masters,61,71,Fail,5,2,yes,no,no,yes,Good,yes,no,High
1079,M,16,GT3,A,No schooling,Bachelor,43,58,Fail,6,2,no,yes,no,yes,Average,no,no,High
1080,F,16,GT3,T,SSCE,Masters,44,61,Fail,2,4,yes,no,no,yes,Very Good,yes,no,High
1081,F,16,LE3,T,SSCE,No schooling,61,49,Pass,5,3,yes,yes,no,no,Very Good,yes,yes,Low
1082,M,16,LE3,T,Bachelor,SSCE,51,70,Pass,5,2,yes,yes,no,yes,Very Poor,no,yes,Low
1083,M,17,GT3,T,SSCE,Masters,64,46,Fail,7,2,yes,no,yes,no,Average,yes,yes,High
1084,F,17,GT3,T,SSCE,Bachelor,67,66,Pass,8,4,no,no,yes,yes,Good,yes,no,High
1085,F,16,GT3,T,Masters,Bachelor,48,66,Pass,7,1,no,no,yes,yes,Very Good,yes,no,High
1086,F,16,LE3,T,Masters,Bachelor,62,48,Pass,4,2,no,no,no,yes,Good,yes,no,High
1087,F,14,GT3,T,SSCE,SSCE,47,77,Pass,7,2,yes,yes,yes,yes,Poor,yes,no,High
1088,M,16,GT3,T,SSCE,No schooling,77,60,Fail,6,2,yes,yes,no,yes,Average,yes,no,High
1089,F,17,GT3,T,SSCE,Bachelor,48,64,Pass,7,2,yes,no,no,yes,Good,no,yes,Low
1090,M,15,GT3,T,Masters,Bachelor,65,42,Pass,5,1,yes,no,no,yes,Average,yes,no,Low
1091,F,15,LE3,T,Bachelor,SSCE,63,79,Fail,5,3,no,no,yes,yes,Average,yes,no,High
1092,F,15,GT3,A,SSCE,Masters,58,45,Fail,5,1,yes,no,no,yes,Good,no,yes,Low
1093,F,14,LE3,T,Bachelor,SSCE,48,68,Fail,7,3,no,no,no,yes,Poor,yes,no,High
1094,F,15,GT3,A,SSCE,SSCE,53,48,Fail,5,2,no,no,no,yes,Very Good,yes,no,High
1095,M,15,LE3,T,SSCE,Masters,33,51,Fail,2,2,yes,yes,no,yes,Very Good,yes,no,Low
1096,M,14,GT3,A,SSCE,Bachelor,57,65,Fail,4,1,no,no,yes,no,Average,yes,no,Low
1097,M,16,LE3,T,Bachelor,SSCE,58,68,Pass,7,3,yes,yes,yes,yes,Good,yes,no,High
1098,M,16,GT3,T,SSCE,No schooling,56,45,Fail,7,2,no,yes,no,no,Good,no,no,Low
1099,F,15,GT3,A,SSCE,SSCE,25,68,Pass,6,2,no,yes,no,yes,Poor,yes,no,Low
1100,M,17,GT3,T,SSCE,Bachelor,42,68,Fail,3,2,yes,no,yes,no,Poor,yes,no,Low
1101,M,16,LE3,T,No schooling,SSCE,47,48,Pass,1,3,yes,no,yes,yes,Very Poor,yes,no,High
1102,F,17,LE3,T,Masters,Masters,57,73,Pass,4,1,no,no,no,yes,Very Good,yes,no,Low
1103,F,15,LE3,T,SSCE,Masters,57,43,Pass,9,1,yes,no,no,yes,Average,yes,no,Low
1104,F,16,GT3,A,No schooling,Masters,53,51,Pass,5,2,no,no,yes,yes,Very Poor,yes,no,High
1105,F,14,LE3,T,Bachelor,SSCE,61,62,Fail,4,3,yes,yes,no,yes,Average,yes,no,High
1106,M,16,GT3,T,Masters,Bachelor,44,49,Fail,4,2,no,no,no,yes,Very Poor,yes,yes,High
1107,M,16,GT3,T,Masters,SSCE,61,60,Fail,7,3,no,no,no,yes,Very Poor,no,yes,High
1108,F,16,GT3,T,Bachelor,SSCE,59,60,Fail,4,3,no,no,no,yes,Average,yes,yes,High
1109,F,14,GT3,T,SSCE,No schooling,58,56,Pass,6,4,yes,yes,no,no,Average,no,no,Low
1110,M,15,GT3,T,Bachelor,SSCE,53,66,Fail,2,2,yes,yes,yes,yes,Average,yes,yes,Low
1111,F,16,LE3,T,Bachelor,Masters,73,55,Pass,7,2,yes,yes,no,yes,Good,yes,yes,High
1112,M,15,GT3,T,SSCE,SSCE,59,60,Fail,3,3,no,no,no,yes,Good,yes,yes,Low
1113,M,16,GT3,A,Masters,SSCE,45,69,Pass,3,2,yes,no,no,yes,Average,no,no,Low
1114,F,14,LE3,T,SSCE,PhD,57,65,Pass,6,2,yes,no,no,yes,Good,yes,yes,High
1115,F,16,GT3,T,PhD,No schooling,62,65,Fail,4,2,no,no,yes,yes,Average,yes,no,High
1116,F,14,GT3,T,Masters,Bachelor,49,46,Fail,7,4,yes,yes,yes,yes,Average,yes,no,High
1117,M,16,GT3,T,Bachelor,SSCE,65,63,Fail,6,2,no,yes,no,yes,Average,no,no,High
1118,F,16,LE3,T,Masters,No schooling,58,49,Fail,8,2,no,no,yes,yes,Average,yes,no,High
1119,M,15,GT3,A,Bachelor,Masters,31,45,Pass,3,3,no,yes,yes,no,Poor,yes,yes,High
1120,M,16,LE3,T,SSCE,No schooling,57,57,Fail,5,2,yes,yes,no,no,Very Poor,yes,no,Low
1121,F,16,LE3,A,SSCE,Bachelor,50,48,Fail,6,4,yes,no,no,yes,Average,yes,no,High
1122,F,15,GT3,T,No schooling,SSCE,60,65,Pass,3,2,no,no,no,yes,Average,yes,yes,High
1123,F,14,GT3,T,SSCE,No schooling,64,66,Pass,4,3,yes,no,no,yes,Average,no,no,Low
1124,F,14,GT3,T,Bachelor,No schooling,56,38,Pass,8,2,no,yes,no,yes,Very Good,yes,no,Low
1125,F,16,LE3,T,SSCE,No schooling,71,49,Fail,4,3,no,no,no,yes,Average,yes,no,Low
1126,F,14,GT3,T,SSCE,No schooling,53,43,Pass,4,4,yes,yes,no,yes,Very Good,yes,yes,High
1127,M,16,GT3,A,Bachelor,Bachelor,61,53,Pass,4,3,no,no,yes,yes,Average,yes,no,High
1128,M,15,LE3,T,Masters,SSCE,63,62,Pass,4,3,no,yes,no,no,Poor,yes,no,High
1129,M,16,GT3,A,No schooling,SSCE,54,55,Pass,8,1,no,no,no,no,Very Good,yes,no,High
1130,M,15,LE3,T,SSCE,SSCE,62,52,Fail,7,4,no,yes,no,no,Very Good,yes,no,High
1131,F,15,GT3,T,SSCE,Masters,49,71,Fail,7,3,no,no,no,yes,Average,no,no,High
1132,F,16,GT3,T,Bachelor,Masters,50,34,Pass,5,4,yes,yes,no,no,Poor,yes,yes,Low
1133,M,16,LE3,T,SSCE,Bachelor,41,70,Pass,7,3,no,yes,no,yes,Poor,yes,no,High
1134,M,16,LE3,A,Bachelor,Masters,57,52,Pass,4,2,yes,no,no,yes,Good,yes,no,High
1135,F,16,LE3,T,SSCE,SSCE,58,57,Fail,7,3,no,no,yes,no,Very Poor,no,yes,High
1136,M,14,LE3,T,SSCE,SSCE,66,52,Pass,2,1,yes,yes,yes,no,Good,no,yes,High
1137,F,16,GT3,T,Masters,Bachelor,62,73,Pass,2,3,yes,yes,yes,no,Good,yes,yes,High
1138,F,16,GT3,T,No schooling,Bachelor,52,45,Fail,5,2,yes,no,no,yes,Poor,yes,yes,Low
1139,F,14,LE3,T,SSCE,SSCE,43,58,Pass,5,2,yes,yes,no,yes,Good,yes,yes,High
1140,F,15,LE3,T,No schooling,SSCE,59,63,Fail,8,4,yes,yes,no,yes,Good,yes,no,High
1141,F,15,GT3,T,Bachelor,PhD,66,41,Pass,6,4,no,yes,no,no,Average,no,no,Low
1142,M,15,GT3,T,Bachelor,Masters,62,48,Fail,5,4,yes,no,no,yes,Average,yes,yes,Low
1143,F,16,LE3,T,SSCE,SSCE,65,56,Pass,8,3,no,yes,no,yes,Good,yes,no,Low
1144,F,17,LE3,T,SSCE,Bachelor,52,49,Pass,5,3,yes,no,yes,yes,Average,yes,no,High
1145,M,17,GT3,T,SSCE,SSCE,50,49,Pass,7,3,yes,no,no,yes,Good,yes,yes,High
1146,F,14,LE3,T,Bachelor,No schooling,47,54,Fail,4,1,yes,no,no,no,Average,no,yes,High
1147,F,16,LE3,T,Masters,SSCE,54,64,Fail,7,4,yes,yes,yes,yes,Poor,yes,yes,Low
1148,F,17,GT3,T,Bachelor,SSCE,54,54,Pass,6,4,yes,no,yes,yes,Very Good,yes,no,High
1149,F,16,GT3,T,Bachelor,No schooling,57,68,Fail,5,3,no,no,no,no,Average,yes,no,Low
1150,F,17,GT3,T,SSCE,Masters,53,48,Fail,3,4,yes,no,no,yes,Average,yes,yes,Low
1151,F,18,GT3,T,SSCE,SSCE,53,45,Fail,5,2,no,no,no,no,Good,yes,yes,High
1152,F,17,GT3,T,SSCE,Bachelor,47,77,Fail,5,2,yes,yes,no,no,Good,yes,no,High
1153,F,16,LE3,T,SSCE,No schooling,64,51,Pass,4,4,no,no,no,yes,Poor,yes,no,High
1154,F,17,LE3,A,SSCE,SSCE,55,44,Fail,1,2,yes,yes,yes,yes,Very Good,no,no,High
1155,F,16,LE3,T,Bachelor,Masters,53,40,Pass,6,3,no,no,no,yes,Very Poor,yes,no,Low
1156,F,16,LE3,T,Bachelor,Bachelor,47,68,Pass,6,2,yes,no,yes,yes,Good,yes,yes,High
1157,M,15,GT3,T,Masters,PhD,41,54,Pass,7,3,yes,yes,no,yes,Average,no,no,High
1158,F,17,GT3,T,SSCE,PhD,68,55,Fail,8,3,no,yes,yes,yes,Average,yes,no,High
1159,F,15,GT3,T,Bachelor,SSCE,60,56,Fail,7,3,no,yes,no,yes,Good,no,no,High
1160,M,17,GT3,T,Masters,SSCE,38,68,Fail,1,2,yes,no,no,yes,Good,yes,no,High
1161,F,16,LE3,T,Bachelor,Masters,62,56,Fail,5,2,yes,no,no,yes,Good,yes,no,High
1162,M,14,LE3,T,SSCE,PhD,64,81,Fail,4,3,no,no,yes,yes,Average,yes,yes,High
1163,M,16,GT3,T,SSCE,Bachelor,56,59,Pass,8,4,yes,no,yes,yes,Very Good,yes,yes,High
1164,F,13,GT3,T,No schooling,Bachelor,70,68,Pass,3,1,yes,yes,yes,yes,Average,no,no,Low
1165,M,16,GT3,T,SSCE,Bachelor,57,66,Pass,1,1,no,yes,yes,yes,Average,yes,no,Low
1166,F,16,GT3,T,Bachelor,SSCE,40,57,Pass,2,1,no,yes,no,no,Very Good,no,yes,Low
1167,F,15,GT3,T,No schooling,Bachelor,58,52,Pass,3,4,yes,yes,no,yes,Very Poor,yes,no,High
1168,F,16,GT3,T,SSCE,Masters,57,61,Pass,7,3,no,no,no,no,Poor,yes,no,Low
1169,M,17,LE3,A,Bachelor,Bachelor,48,63,Fail,4,4,yes,no,no,yes,Very Good,yes,yes,High
1170,M,15,GT3,T,Masters,No schooling,60,52,Fail,7,2,yes,no,yes,yes,Very Good,yes,no,High
1171,F,14,GT3,T,Bachelor,SSCE,38,59,Fail,11,2,yes,no,no,no,Good,yes,yes,High
1172,F,17,LE3,T,Bachelor,No schooling,64,70,Fail,3,3,no,yes,no,yes,Average,yes,no,High
1173,F,17,GT3,A,SSCE,SSCE,46,78,Pass,7,2,yes,yes,no,yes,Average,yes,no,Low
1174,M,16,LE3,T,SSCE,Masters,45,66,Fail,5,2,yes,yes,no,yes,Average,no,no,High
1175,F,17,GT3,T,SSCE,No schooling,53,76,Pass,9,2,no,no,no,yes,Average,no,yes,High
1176,F,17,LE3,T,Bachelor,SSCE,59,51,Pass,5,2,yes,no,no,yes,Average,no,no,High
1177,F,15,GT3,T,Masters,SSCE,56,65,Fail,7,2,no,yes,no,yes,Very Poor,yes,yes,Low
1178,M,15,LE3,A,No schooling,Bachelor,47,71,Pass,4,1,no,no,no,yes,Average,yes,no,High
1179,F,17,GT3,T,Bachelor,SSCE,49,49,Pass,3,2,no,no,no,no,Average,no,no,High
1180,F,17,LE3,T,SSCE,SSCE,43,53,Pass,5,2,yes,yes,yes,no,Good,yes,no,Low
1181,F,16,LE3,A,Bachelor,SSCE,52,75,Fail,4,3,no,no,no,yes,Average,yes,no,High
1182,M,15,GT3,T,No schooling,SSCE,65,48,Fail,8,2,no,no,yes,no,Very Good,no,no,Low
1183,F,17,GT3,T,SSCE,SSCE,54,44,Pass,4,2,yes,yes,no,yes,Average,no,yes,Low
1184,F,15,LE3,T,Masters,SSCE,63,73,Fail,3,1,yes,no,no,yes,Average,yes,no,High
1185,M,15,LE3,T,Bachelor,Masters,69,69,Pass,5,2,yes,yes,no,no,Average,yes,yes,Low
1186,F,16,GT3,T,Bachelor,SSCE,49,62,Pass,2,3,yes,no,no,yes,Poor,yes,yes,Low
1187,F,17,GT3,T,SSCE,No schooling,53,57,Pass,6,4,no,no,no,yes,Average,yes,no,High
1188,M,16,GT3,T,SSCE,Bachelor,76,53,Fail,6,3,no,no,yes,yes,Good,yes,no,High
1189,M,16,LE3,T,SSCE,SSCE,69,60,Pass,3,2,yes,yes,no,yes,Average,yes,yes,Low
1190,F,16,GT3,A,Masters,Bachelor,38,73,Pass,4,1,no,no,no,yes,Very Good,yes,no,High
1191,M,16,LE3,T,PhD,SSCE,58,60,Pass,5,2,yes,yes,no,no,Good,yes,no,High
1192,F,16,LE3,A,SSCE,Bachelor,55,79,Pass,7,4,no,yes,yes,yes,Poor,yes,no,Low
1193,M,13,GT3,T,SSCE,Bachelor,63,49,Fail,6,3,yes,no,no,yes,Average,yes,no,High
1194,F,15,GT3,T,Masters,Masters,47,57,Pass,3,1,yes,yes,no,yes,Good,yes,no,Low
1195,M,16,GT3,A,SSCE,SSCE,46,54,Pass,6,1,yes,yes,yes,no,Good,yes,no,High
1196,F,14,LE3,T,Bachelor,SSCE,48,47,Pass,3,2,no,no,no,yes,Very Good,yes,no,Low
1197,F,16,GT3,T,SSCE,SSCE,49,56,Pass,6,2,yes,no,yes,yes,Good,no,yes,High
1198,F,15,GT3,T,Bachelor,Masters,63,62,Fail,2,3,yes,yes,no,no,Very Poor,yes,no,High
1199,F,17,GT3,T,Bachelor,Masters,43,63,Pass,3,2,no,no,no,yes,Poor,no,no,High
1200,M,17,LE3,T,Masters,No schooling,48,79,Pass,4,3,no,no,no,yes,Good,no,no,High
1201,F,15,LE3,A,Masters,No schooling,37,62,Pass,11,2,no,yes,no,yes,Poor,yes,no,High
1202,M,15,LE3,T,SSCE,SSCE,65,69,Pass,5,2,no,no,yes,yes,Average,no,yes,High
1203,M,15,GT3,T,Bachelor,No schooling,67,58,Fail,4,2,no,no,no,yes,Good,yes,no,Low
1204,M,15,LE3,T,Masters,SSCE,51,74,Fail,3,3,no,no,yes,yes,Average,yes,yes,High
1205,F,16,GT3,T,SSCE,No schooling,52,81,Fail,2,2,no,yes,no,yes,Average,yes,no,High
1206,F,15,LE3,T,SSCE,Bachelor,59,63,Pass,7,2,no,yes,yes,no,Good,yes,no,High
1207,F,14,GT3,T,No schooling,Masters,69,48,Fail,4,3,no,no,no,yes,Poor,yes,no,Low
1208,M,16,LE3,T,Bachelor,PhD,59,52,Fail,1,1,yes,no,no,yes,Good,yes,no,Low
1209,M,16,GT3,T,SSCE,SSCE,48,60,Pass,0,2,yes,no,no,no,Good,yes,no,Low
1210,F,15,GT3,A,Bachelor,Bachelor,38,62,Fail,6,2,yes,no,no,yes,Average,yes,yes,High
1211,M,16,LE3,T,SSCE,Masters,43,64,Fail,5,3,no,no,yes,yes,Average,yes,yes,High
1212,F,15,GT3,T,Masters,No schooling,55,62,Pass,5,1,no,no,no,yes,Good,yes,no,High
1213,M,16,GT3,T,SSCE,Bachelor,48,58,Pass,9,3,no,no,no,yes,Average,no,no,Low
1214,F,16,GT3,T,SSCE,SSCE,56,51,Fail,1,1,no,no,yes,yes,Very Poor,yes,no,High
1215,F,15,GT3,T,Bachelor,SSCE,49,62,Pass,2,1,yes,yes,no,yes,Very Good,yes,yes,Low
1216,M,16,LE3,A,Bachelor,SSCE,44,76,Fail,5,3,no,no,no,no,Good,yes,no,High
1217,M,15,LE3,T,SSCE,No schooling,43,68,Fail,4,3,yes,yes,yes,yes,Average,yes,no,High
1218,F,15,LE3,A,SSCE,Bachelor,70,63,Fail,5,4,yes,yes,yes,yes,Average,yes,yes,High
1219,F,15,LE3,T,SSCE,SSCE,63,68,Pass,8,2,no,no,yes,yes,Very Good,no,no,High
1220,M,15,LE3,A,Bachelor,SSCE,72,54,Pass,7,2,no,yes,yes,no,Good,yes,no,High
1221,F,15,LE3,T,Masters,No schooling,60,52,Pass,5,3,no,yes,yes,yes,Average,no,no,High
1222,M,14,GT3,A,Bachelor,Masters,50,50,Fail,6,2,yes,no,no,no,Good,no,no,High
1223,M,15,GT3,T,Bachelor,SSCE,68,56,Fail,4,1,no,no,yes,yes,Average,yes,no,Low
1224,F,15,LE3,T,Bachelor,Bachelor,54,53,Fail,4,2,yes,no,yes,yes,Poor,no,no,High
1225,M,15,LE3,A,SSCE,Bachelor,57,70,Pass,5,2,no,no,yes,yes,Average,yes,yes,High
1226,F,15,GT3,T,PhD,SSCE,54,53,Fail,5,2,yes,no,no,yes,Average,no,no,High
1227,M,15,LE3,T,Masters,SSCE,25,49,Fail,3,4,no,yes,no,yes,Good,yes,no,High
1228,M,16,LE3,T,SSCE,Bachelor,71,77,Pass,6,3,yes,yes,no,yes,Poor,yes,no,High
1229,F,16,LE3,A,SSCE,No schooling,59,53,Pass,8,4,yes,no,no,no,Good,no,yes,High
1230,M,15,GT3,T,SSCE,No schooling,58,59,Fail,3,4,no,no,no,no,Average,yes,yes,High
1231,F,14,GT3,T,SSCE,Bachelor,54,62,Fail,6,2,no,no,yes,yes,Average,no,yes,High
1232,M,14,LE3,T,Bachelor,SSCE,56,46,Fail,3,2,no,no,yes,no,Average,yes,no,Low
1233,M,15,GT3,T,Bachelor,SSCE,49,70,Pass,8,2,no,yes,yes,yes,Average,yes,no,High
1234,M,15,GT3,A,Masters,SSCE,61,64,Pass,3,4,no,no,yes,yes,Average,yes,yes,High
1235,F,15,GT3,T,Bachelor,SSCE,41,73,Fail,11,2,no,yes,yes,yes,Average,no,yes,High
1236,M,14,GT3,T,Bachelor,Bachelor,56,51,Fail,8,2,yes,no,no,yes,Good,yes,no,High
1237,F,15,GT3,A,Bachelor,Bachelor,60,58,Fail,10,1,yes,yes,yes,yes,Good,yes,no,High
1238,F,16,LE3,T,No schooling,Bachelor,53,58,Fail,7,2,no,no,no,yes,Good,yes,no,High
1239,F,16,LE3,T,SSCE,Bachelor,58,60,Pass,9,2,yes,yes,no,no,Good,no,yes,High
1240,M,15,GT3,T,Bachelor,SSCE,45,43,Fail,7,2,yes,no,no,yes,Good,yes,no,Low
1241,F,15,GT3,T,No schooling,SSCE,45,59,Pass,8,4,yes,yes,yes,no,Poor,yes,no,High
1242,F,15,GT3,T,No schooling,SSCE,57,43,Pass,8,1,yes,yes,no,yes,Very Good,yes,yes,Low
1243,F,15,GT3,T,Masters,SSCE,61,61,Pass,4,4,no,no,no,yes,Average,yes,yes,High
1244,F,15,GT3,T,Bachelor,PhD,36,36,Fail,5,1,yes,no,no,no,Good,no,yes,High
1245,F,16,LE3,T,SSCE,Masters,60,39,Fail,6,4,yes,no,no,yes,Good,yes,yes,Low
1246,F,14,GT3,T,Bachelor,SSCE,49,66,Pass,5,2,no,yes,no,no,Average,yes,no,High
